submission_id,ID,QUD,RT,block,competence,condition,critical_question,exp_condition,experiment_id,main_type,prior,prompt,question,relevance,response,test_question,title,trial_name,trial_number,attention_prop,passed_attention_check
2340,39,"Toby is seven years old. He hates vegetables and does everything to avoid having to eat them. Today his father Chuck has been taking care of him all day. When his mother Claire comes home from work, she asks her husband whether Toby ate the carrots she had prepared in the morning.",5108,pri,1,critical,NA,hhl,73,some,0,"<b>If Toby ate at least some of the carrots, then he also ate all of the carrots.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,9,no,Toby's carrots,main_trials,60,NA,NA
2340,39,"Toby is seven years old. He hates vegetables and does everything to avoid having to eat them. Today his father Chuck has been taking care of him all day. When his mother Claire comes home from work, she asks her husband whether Toby ate the carrots she had prepared in the morning.",3816,test_question2,1,test,NA,hhl,73,some,0,<b>Toby loves vegetables.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,test_false2,Toby's carrots,main_trials,61,NA,NA
2340,39,"Toby is seven years old. He hates vegetables and does everything to avoid having to eat them. Today his father Chuck has been taking care of him all day. When his mother Claire comes home from work, she asks her husband whether Toby ate the carrots she had prepared in the morning.",7265,test_question3,1,test,NA,hhl,73,some,0,<b>Chuck spent the day at home.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,83,test_true1,Toby's carrots,main_trials,62,NA,NA
2340,39,"Toby is seven years old. He hates vegetables and does everything to avoid having to eat them. Today his father Chuck has been taking care of him all day. When his mother Claire comes home from work, she asks her husband whether Toby ate the carrots she had prepared in the morning.",6280,test_question4,1,test,NA,hhl,73,some,0,<b>Claire and Chuck are married.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,56,test_true2,Toby's carrots,main_trials,63,NA,NA
2340,39,"Toby is seven years old. He hates vegetables and does everything to avoid having to eat them. Today his father Chuck has been taking care of him all day. When his mother Claire comes home from work, she asks her husband whether Toby ate the carrots she had prepared in the morning.",6459,some,1,critical,<b>Chuck says to Claire: 'Toby ate some of the carrots.'</b>,hhl,73,some,0,<b>From what Chuck said we may conclude that Toby did not eat all of the carrots.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,no,Toby's carrots,main_trials,64,NA,NA
2340,NA,"Jason Barley and Richard Trellis are TV experts engaged in a live discussion of the current NBA season. They are debating about whether Greg Jones should be the Most Valuable Player of the season. Please click on the slider handle and leave it in the middle. Jason Barley thinks so, but Richard Trellis is less convinced.",20288,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>Greg Jones secured victory for his team during the last seconds of a decisive games.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,51,NA,TV experts,main_trials,65,NA,NA
2340,NA,"A chocolate brand recently introduced new flavors. Please move the slider all the way to the left. To get people to try them, the company offers a discount price if you buy chocolate bars in all of the new flavors at the same time. Anna thinks that it's only worth the price if all of the flavors are good.",10086,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>Anna already tried the new salted caramel chocolate bar.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,0,NA,Chocolate flavors,main_trials,66,NA,NA
2340,NA,Freddy is finally allowed to get a cat. Please move the slider all the way to the left. He and his mum go to the animal shelter to choose one they want to take home with them.,5560,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>Freddy liked a little white kitten the most.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,0,NA,Shelter,main_trials,67,NA,NA
2340,7,Greg is a huge Star Wars fan. A couple of months ago two new Star Wars movies were released. Kira goes to the same school as Greg.,25150,test_question1,0,test,NA,llh,73,xor,1,<b>Greg considers going to the cinema with his sister next weekend.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,34,test_uncertain2,Greg's movie,main_trials,68,NA,NA
2340,7,Greg is a huge Star Wars fan. A couple of months ago two new Star Wars movies were released. Kira goes to the same school as Greg.,13636,pri,0,critical,NA,llh,73,xor,1,"<b>If Greg has already seen the first Star Wars movie, it is likely that he has seen the second Star Wars movie as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,77,no,Greg's movie,main_trials,69,NA,NA
2340,7,Greg is a huge Star Wars fan. A couple of months ago two new Star Wars movies were released. Kira goes to the same school as Greg.,6411,pri,0,critical,NA,llh,73,xor,1,"<b>If Greg has already seen the second Star Wars movie, it is likely that he has already seen the first Star Wars movie as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,77,no,Greg's movie,main_trials,70,NA,NA
2340,7,Greg is a huge Star Wars fan. A couple of months ago two new Star Wars movies were released. Kira goes to the same school as Greg.,7643,rel,0,critical,NA,llh,73,xor,1,<b>It is important for Kira’s mother to know whether Greg has already seen both the first and the second Star Wars movie.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,15,no,Greg's movie,main_trials,71,NA,NA
2340,7,Greg is a huge Star Wars fan. A couple of months ago two new Star Wars movies were released. Kira goes to the same school as Greg.,7647,comp,0,critical,NA,llh,73,xor,1,<b>Kira knows whether Greg has already seen both the first and the second Star Wars movies.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,69,no,Greg's movie,main_trials,72,NA,NA
2340,7,Greg is a huge Star Wars fan. A couple of months ago two new Star Wars movies were released. Kira goes to the same school as Greg.,5680,test_question2,0,test,NA,llh,73,xor,1,<b>Greg and Kira are colleagues at work.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,test_false2,Greg's movie,main_trials,73,NA,NA
2340,7,Greg is a huge Star Wars fan. A couple of months ago two new Star Wars movies were released. Kira goes to the same school as Greg.,6730,test_question3,0,test,NA,llh,73,xor,1,<b>Kira and Greg know each other.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,100,test_true2,Greg's movie,main_trials,74,NA,NA
2340,7,Greg is a huge Star Wars fan. A couple of months ago two new Star Wars movies were released. Kira goes to the same school as Greg.,5322,test_question4,0,test,NA,llh,73,xor,1,<b>Greg and Kira took midterm exams last week.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,45,test_uncertain1,Greg's movie,main_trials,75,NA,NA
2340,7,Greg is a huge Star Wars fan. A couple of months ago two new Star Wars movies were released. Kira goes to the same school as Greg.,18482,xor,0,critical,<b>Kira tells her mother: ‘Greg already saw the first or the second Star Wars movie.’</b>,llh,73,xor,1,<b>From what Kira said we may conclude that Greg has not already seen both the first and the second Star Wars movie.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,no,Greg's movie,main_trials,76,NA,NA
2339,49,"Samantha is a huge Harry Potter fan. She just organzed a Harry Potter-themed weekend with her friends. The highlight of the weekend was a Harry Potter movie marathon to rewatch the movies she loves so much. On Monday, Samantha tells her aunt about the weekend.",25531,test_question1,1,test,NA,lhh,73,some,1,<b>Samantha’s friends brought candy.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,97,test_uncertain1,Harry Potter,main_trials,1,0.875,TRUE
2339,49,"Samantha is a huge Harry Potter fan. She just organzed a Harry Potter-themed weekend with her friends. The highlight of the weekend was a Harry Potter movie marathon to rewatch the movies she loves so much. On Monday, Samantha tells her aunt about the weekend.",35818,pri,1,critical,NA,lhh,73,some,1,"<b>If Samantha and her friends watched at least some of the Harry Potter movies, then she and her friends watched all of the Harry Potter movies.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,56,no,Harry Potter,main_trials,2,0.875,TRUE
2339,49,"Samantha is a huge Harry Potter fan. She just organzed a Harry Potter-themed weekend with her friends. The highlight of the weekend was a Harry Potter movie marathon to rewatch the movies she loves so much. On Monday, Samantha tells her aunt about the weekend.",10068,rel,1,critical,NA,lhh,73,some,1,<b>It is important for Samantha’s aunt to know whether Samantha and her friends watched all of the Harry Potter movies.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,20,no,Harry Potter,main_trials,3,0.875,TRUE
2339,49,"Samantha is a huge Harry Potter fan. She just organzed a Harry Potter-themed weekend with her friends. The highlight of the weekend was a Harry Potter movie marathon to rewatch the movies she loves so much. On Monday, Samantha tells her aunt about the weekend.",12512,comp,1,critical,NA,lhh,73,some,1,<b>Samantha knows whether she and her friends watched all of the Harry Potter movies.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,38,no,Harry Potter,main_trials,4,0.875,TRUE
2339,49,"Samantha is a huge Harry Potter fan. She just organzed a Harry Potter-themed weekend with her friends. The highlight of the weekend was a Harry Potter movie marathon to rewatch the movies she loves so much. On Monday, Samantha tells her aunt about the weekend.",11450,test_question2,1,test,NA,lhh,73,some,1,<b>Samantha just organized a Disney movies themed weekend.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,test_false1,Harry Potter,main_trials,5,0.875,TRUE
2339,49,"Samantha is a huge Harry Potter fan. She just organzed a Harry Potter-themed weekend with her friends. The highlight of the weekend was a Harry Potter movie marathon to rewatch the movies she loves so much. On Monday, Samantha tells her aunt about the weekend.",7542,test_question3,1,test,NA,lhh,73,some,1,<b>Samantha loves Harry Potter.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,100,test_true2,Harry Potter,main_trials,6,0.875,TRUE
2339,49,"Samantha is a huge Harry Potter fan. She just organzed a Harry Potter-themed weekend with her friends. The highlight of the weekend was a Harry Potter movie marathon to rewatch the movies she loves so much. On Monday, Samantha tells her aunt about the weekend.",9641,test_question4,1,test,NA,lhh,73,some,1,<b>Samantha and her friends like to watch movies.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,54,test_true1,Harry Potter,main_trials,7,0.875,TRUE
2339,49,"Samantha is a huge Harry Potter fan. She just organzed a Harry Potter-themed weekend with her friends. The highlight of the weekend was a Harry Potter movie marathon to rewatch the movies she loves so much. On Monday, Samantha tells her aunt about the weekend.",18456,some,1,critical,<b>Samantha says to her aunt: 'We watched some of the Harry Potter movies.'</b>,lhh,73,some,1,<b>From what Samantha said we may conclude that she and her friends did not watch all of the Harry Potter movies.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,51,no,Harry Potter,main_trials,8,0.875,TRUE
2339,NA,Edward is in a crowded bar IDing the patrons who are drinking alcohol. There are new laws and if there is even one incident of underage drinking today Edward will close down the bar. Please move the slider all the way to the right. He talks to the owner of the bar later that night.,24871,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>Five people were drinking beer at the bar.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,100,NA,Underage drinking,main_trials,9,0.875,TRUE
2339,NA,Mr. Carpenter teaches at a university. He gave his students a homework assignment last week. Please click on the slider handle and leave it in the middle. The students are supposed to submit their homework by putting it in a dedicated post box. Mr. Carpenter collects the submitted assignments.,31215,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>All students submitted their homework on time.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,48,NA,Homework,main_trials,10,0.875,TRUE
2339,NA,"Jason Barley and Richard Trellis are TV experts engaged in a live discussion of the current NBA season. They are debating about whether Greg Jones should be the Most Valuable Player of the season. Please click on the slider handle and leave it in the middle. Jason Barley thinks so, but Richard Trellis is less convinced.",20942,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>Greg Jones secured victory for his team during the last seconds of a decisive games.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,43,NA,TV experts,main_trials,11,0.875,TRUE
2339,63,Lennard is a very popular stand-up comedian. He is currently on tour. Both shows in Seattle were sold out. 500 tickets were sold for each show. He calls his wife after the second show in Seattle.,28572,test_question1,0,test,NA,lll,73,some,0,<b>Lennard is going to Los Angeles next.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,55,test_uncertain1,Stand-up comedy show,main_trials,12,0.875,TRUE
2339,63,Lennard is a very popular stand-up comedian. He is currently on tour. Both shows in Seattle were sold out. 500 tickets were sold for each show. He calls his wife after the second show in Seattle.,35158,pri,0,critical,NA,lll,73,some,0,"<b>If at least some of the people who came yesterday also came to today's show, then all of them did.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,28,no,Stand-up comedy show,main_trials,13,0.875,TRUE
2339,63,Lennard is a very popular stand-up comedian. He is currently on tour. Both shows in Seattle were sold out. 500 tickets were sold for each show. He calls his wife after the second show in Seattle.,6239,comp,0,critical,NA,lll,73,some,0,<b>Lennard knows whether all of the people who came yesterday also came to today's show.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,58,no,Stand-up comedy show,main_trials,14,0.875,TRUE
2339,63,Lennard is a very popular stand-up comedian. He is currently on tour. Both shows in Seattle were sold out. 500 tickets were sold for each show. He calls his wife after the second show in Seattle.,6999,rel,0,critical,NA,lll,73,some,0,<b>It is important for Lennard's wife to know whether all of the people who came yesterday also came to today's show.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,19,no,Stand-up comedy show,main_trials,15,0.875,TRUE
2339,63,Lennard is a very popular stand-up comedian. He is currently on tour. Both shows in Seattle were sold out. 500 tickets were sold for each show. He calls his wife after the second show in Seattle.,6190,test_question2,0,test,NA,lll,73,some,0,<b>Lennard is making plans for his early retirement.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,24,test_uncertain2,Stand-up comedy show,main_trials,16,0.875,TRUE
2339,63,Lennard is a very popular stand-up comedian. He is currently on tour. Both shows in Seattle were sold out. 500 tickets were sold for each show. He calls his wife after the second show in Seattle.,7989,test_question3,0,test,NA,lll,73,some,0,<b>Lennard is popular in Seattle.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,80,test_true2,Stand-up comedy show,main_trials,17,0.875,TRUE
2339,63,Lennard is a very popular stand-up comedian. He is currently on tour. Both shows in Seattle were sold out. 500 tickets were sold for each show. He calls his wife after the second show in Seattle.,8911,test_question4,0,test,NA,lll,73,some,0,<b>Lennard just got off his second show in Washington.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,0,test_false1,Stand-up comedy show,main_trials,18,0.875,TRUE
2339,63,Lennard is a very popular stand-up comedian. He is currently on tour. Both shows in Seattle were sold out. 500 tickets were sold for each show. He calls his wife after the second show in Seattle.,14534,some,0,critical,<b>Lennard says to his wife: 'Some of the people who came yesterday also came to today's show.'</b>,lll,73,some,0,<b>From what Lennard said we may conclude that not all of the people who came yesterday also came to today's show.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",0,96,no,Stand-up comedy show,main_trials,19,0.875,TRUE
2339,NA,Freddy is finally allowed to get a cat. Please move the slider all the way to the left. He and his mum go to the animal shelter to choose one they want to take home with them.,18264,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>Freddy liked a little white kitten the most.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,0,NA,Shelter,main_trials,20,0.875,TRUE
2339,NA,"A chocolate brand recently introduced new flavors. Please move the slider all the way to the left. To get people to try them, the company offers a discount price if you buy chocolate bars in all of the new flavors at the same time. Anna thinks that it's only worth the price if all of the flavors are good.",19477,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>Anna already tried the new salted caramel chocolate bar.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,0,NA,Chocolate flavors,main_trials,21,0.875,TRUE
2339,33,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room. The room should be cozy and friendly. They are making a list of things they still need to get. Jamie comes back into the room, carrying a box with books Jamie received from his father.",25557,test_question1,1,test,NA,hhh,73,some,1,<b>There is also going to be a vending machine in the common room of the hostel.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,75,test_uncertain1,Youth hostel,main_trials,22,0.875,TRUE
2339,33,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room. The room should be cozy and friendly. They are making a list of things they still need to get. Jamie comes back into the room, carrying a box with books Jamie received from his father.",15997,rel,1,critical,NA,hhh,73,some,1,<b>It is important for Hannah to know whether all of the books are meant for use in the common room.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,no,Youth hostel,main_trials,23,0.875,TRUE
2339,33,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room. The room should be cozy and friendly. They are making a list of things they still need to get. Jamie comes back into the room, carrying a box with books Jamie received from his father.",9291,pri,1,critical,NA,hhh,73,some,1,"<b>If at least some of the books are meant for use in the common room, then all of the books are meant for use in the common room.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,21,no,Youth hostel,main_trials,24,0.875,TRUE
2339,33,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room. The room should be cozy and friendly. They are making a list of things they still need to get. Jamie comes back into the room, carrying a box with books Jamie received from his father.",6819,comp,1,critical,NA,hhh,73,some,1,<b>Jamie knows whether all of the books are meant for use in the common room.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,30,no,Youth hostel,main_trials,25,0.875,TRUE
2339,33,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room. The room should be cozy and friendly. They are making a list of things they still need to get. Jamie comes back into the room, carrying a box with books Jamie received from his father.",8224,test_question2,1,test,NA,hhh,73,some,1,<b>Hannah and Jamie want to open a bar.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,test_false1,Youth hostel,main_trials,26,0.875,TRUE
2339,33,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room. The room should be cozy and friendly. They are making a list of things they still need to get. Jamie comes back into the room, carrying a box with books Jamie received from his father.",16786,test_question3,1,test,NA,hhh,73,some,1,<b>The hostel doesn't have a common room.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,test_false2,Youth hostel,main_trials,27,0.875,TRUE
2339,33,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room. The room should be cozy and friendly. They are making a list of things they still need to get. Jamie comes back into the room, carrying a box with books Jamie received from his father.",5166,test_question4,1,test,NA,hhh,73,some,1,<b>Hannah and Jamie want to open a hostel.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,test_true2,Youth hostel,main_trials,28,0.875,TRUE
2339,33,"Hannah and Jamie want to open a youth hostel. They are just setting up the last details for the common room. The room should be cozy and friendly. They are making a list of things they still need to get. Jamie comes back into the room, carrying a box with books Jamie received from his father.",11429,some,1,critical,<b>Jamie says: 'Some of the books are meant for use in the common room.'</b>,hhh,73,some,1,<b>From what Jamie said we may conclude that not all of the books are meant for use in the common room.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,84,no,Youth hostel,main_trials,29,0.875,TRUE
2339,17,"Carl organized a party in his garden. His ex-wives Sue and Mary also attended, even though Carl’s current wife is very jealous. Luckily for her, Carl is normally very faithful and devoted. John only arrived at the party when things were winding down. He spent most of his time helping out Carl’s wife in the kitchen.",47369,test_question1,0,test,NA,hll,73,xor,0,<b>Carl invited his guests to a restaurant.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,test_false2,Carl's party,main_trials,30,0.875,TRUE
2339,17,"Carl organized a party in his garden. His ex-wives Sue and Mary also attended, even though Carl’s current wife is very jealous. Luckily for her, Carl is normally very faithful and devoted. John only arrived at the party when things were winding down. He spent most of his time helping out Carl’s wife in the kitchen.",6692,rel,0,critical,NA,hll,73,xor,0,<b>It is important for Carl's wife to know whether Carl danced passionately with both Sue and Mary.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,no,Carl's party,main_trials,31,0.875,TRUE
2339,17,"Carl organized a party in his garden. His ex-wives Sue and Mary also attended, even though Carl’s current wife is very jealous. Luckily for her, Carl is normally very faithful and devoted. John only arrived at the party when things were winding down. He spent most of his time helping out Carl’s wife in the kitchen.",18041,pri,0,critical,NA,hll,73,xor,0,"<b>If Carl danced passionately with Sue, it is likely that he danced passionately with Mary as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,57,no,Carl's party,main_trials,32,0.875,TRUE
2339,17,"Carl organized a party in his garden. His ex-wives Sue and Mary also attended, even though Carl’s current wife is very jealous. Luckily for her, Carl is normally very faithful and devoted. John only arrived at the party when things were winding down. He spent most of his time helping out Carl’s wife in the kitchen.",8911,pri,0,critical,NA,hll,73,xor,0,"<b>If Carl danced passionately with Mary, it is likely that he danced passionately with Sue as well.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,62,no,Carl's party,main_trials,33,0.875,TRUE
2339,17,"Carl organized a party in his garden. His ex-wives Sue and Mary also attended, even though Carl’s current wife is very jealous. Luckily for her, Carl is normally very faithful and devoted. John only arrived at the party when things were winding down. He spent most of his time helping out Carl’s wife in the kitchen.",9496,comp,0,critical,NA,hll,73,xor,0,<b>John knows whether Carl danced passionately with both Sue and Mary.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,36,no,Carl's party,main_trials,34,0.875,TRUE
2339,17,"Carl organized a party in his garden. His ex-wives Sue and Mary also attended, even though Carl’s current wife is very jealous. Luckily for her, Carl is normally very faithful and devoted. John only arrived at the party when things were winding down. He spent most of his time helping out Carl’s wife in the kitchen.",22094,test_question2,0,test,NA,hll,73,xor,0,<b>Carl’s wife likes to dance tango.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,26,test_uncertain1,Carl's party,main_trials,35,0.875,TRUE
2339,17,"Carl organized a party in his garden. His ex-wives Sue and Mary also attended, even though Carl’s current wife is very jealous. Luckily for her, Carl is normally very faithful and devoted. John only arrived at the party when things were winding down. He spent most of his time helping out Carl’s wife in the kitchen.",20199,test_question3,0,test,NA,hll,73,xor,0,"<b>John and Carl, the hosts, are a gay couple.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,test_false1,Carl's party,main_trials,36,0.875,TRUE
2339,17,"Carl organized a party in his garden. His ex-wives Sue and Mary also attended, even though Carl’s current wife is very jealous. Luckily for her, Carl is normally very faithful and devoted. John only arrived at the party when things were winding down. He spent most of his time helping out Carl’s wife in the kitchen.",6234,test_question4,0,test,NA,hll,73,xor,0,<b>Carl is married.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,test_true1,Carl's party,main_trials,37,0.875,TRUE
2339,17,"Carl organized a party in his garden. His ex-wives Sue and Mary also attended, even though Carl’s current wife is very jealous. Luckily for her, Carl is normally very faithful and devoted. John only arrived at the party when things were winding down. He spent most of his time helping out Carl’s wife in the kitchen.",15793,xor,0,critical,<b>Afterwards John told Carl’s wife: 'Carl danced passionately with Sue or Mary.'</b>,hll,73,xor,0,<b>From what John said we may conclude that Carl did not dance passionately with both Sue and Mary.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,3,no,Carl's party,main_trials,38,0.875,TRUE
2339,NA,"One of the duties of a restaurant health inspector is to test whether the food doesn't contain more bacteria than allowed. Please move the slider all the way to the left. After an inspection, the inspector talks to the restaurant owner.",12078,attention_check,NA,attention_check,NA,NA,73,NA,NA,<b>The restaurant owner had to pay a fine because some food contained bacteria.</b>,"<font size=""3""> How likely is it that the statement is true given the story?</font>",NA,0,NA,Health inspector,main_trials,39,0.875,TRUE
2339,28,"Henry fell in love with Anna, a girl he met in a Chinese course. Sadly, he is afraid Anna might have a crush on Brad instead. After the Chinese class he walks home with Anna's best friend Jenny. Anna and Jenny tell each other everything. He tries to find out how Anna feels about him.",26913,test_question1,1,test,NA,hhl,73,xor,0,<b>Jenny and Henry are going home by car.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,test_false1,Crush,main_trials,40,0.875,TRUE
2339,28,"Henry fell in love with Anna, a girl he met in a Chinese course. Sadly, he is afraid Anna might have a crush on Brad instead. After the Chinese class he walks home with Anna's best friend Jenny. Anna and Jenny tell each other everything. He tries to find out how Anna feels about him.",11909,rel,1,critical,NA,hhl,73,xor,0,<b>It is important for Henry to know whether Anna has a crush on both him and Brad.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,no,Crush,main_trials,41,0.875,TRUE
2339,28,"Henry fell in love with Anna, a girl he met in a Chinese course. Sadly, he is afraid Anna might have a crush on Brad instead. After the Chinese class he walks home with Anna's best friend Jenny. Anna and Jenny tell each other everything. He tries to find out how Anna feels about him.",4994,pri,1,critical,NA,hhl,73,xor,0,"<b>If Anna has a crush on Brad, it is likely that she also has a crush on Henry.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,7,no,Crush,main_trials,42,0.875,TRUE
2339,28,"Henry fell in love with Anna, a girl he met in a Chinese course. Sadly, he is afraid Anna might have a crush on Brad instead. After the Chinese class he walks home with Anna's best friend Jenny. Anna and Jenny tell each other everything. He tries to find out how Anna feels about him.",7642,pri,1,critical,NA,hhl,73,xor,0,"<b>If Anna has a crush on Henry, it is likely that she also has a crush on Brad.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,74,no,Crush,main_trials,43,0.875,TRUE
2339,28,"Henry fell in love with Anna, a girl he met in a Chinese course. Sadly, he is afraid Anna might have a crush on Brad instead. After the Chinese class he walks home with Anna's best friend Jenny. Anna and Jenny tell each other everything. He tries to find out how Anna feels about him.",5894,comp,1,critical,NA,hhl,73,xor,0,<b>Jenny knows whether Anna has a crush on both Henry and Brad.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,100,no,Crush,main_trials,44,0.875,TRUE
2339,28,"Henry fell in love with Anna, a girl he met in a Chinese course. Sadly, he is afraid Anna might have a crush on Brad instead. After the Chinese class he walks home with Anna's best friend Jenny. Anna and Jenny tell each other everything. He tries to find out how Anna feels about him.",4016,test_question2,1,test,NA,hhl,73,xor,0,<b>Henry and Anna are taking a Chinese course together.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,2,test_true1,Crush,main_trials,45,0.875,TRUE
2339,28,"Henry fell in love with Anna, a girl he met in a Chinese course. Sadly, he is afraid Anna might have a crush on Brad instead. After the Chinese class he walks home with Anna's best friend Jenny. Anna and Jenny tell each other everything. He tries to find out how Anna feels about him.",7018,test_question3,1,test,NA,hhl,73,xor,0,"<b>Jenny has a crush on Sam, another student from their class.</b>","<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,41,test_uncertain1,Crush,main_trials,46,0.875,TRUE
2339,28,"Henry fell in love with Anna, a girl he met in a Chinese course. Sadly, he is afraid Anna might have a crush on Brad instead. After the Chinese class he walks home with Anna's best friend Jenny. Anna and Jenny tell each other everything. He tries to find out how Anna feels about him.",6248,test_question4,1,test,NA,hhl,73,xor,0,<b>Jenny speaks Swedish.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,42,test_uncertain2,Crush,main_trials,47,0.875,TRUE
2339,28,"Henry fell in love with Anna, a girl he met in a Chinese course. Sadly, he is afraid Anna might have a crush on Brad instead. After the Chinese class he walks home with Anna's best friend Jenny. Anna and Jenny tell each other everything. He tries to find out how Anna feels about him.",27839,xor,1,critical,<b>Jenny tells Henry: 'Anna has a crush on you or Brad.'</b>,hhl,73,xor,0,<b>From what Jenny said we may conclude that Anna doesn't have a crush on both Henry and Brad.</b>,"<font size=""3"">How likely is it that the statement in the blue box is true given the story?</font>",1,0,no,Crush,main_trials,48,0.875,TRUE
